artist_name,listeners,tag
Artist Without Name 02,11,tech house
Kris-E,3,tech house
M.Rohn,2,tech house
DJ Crocy,9,tech house
Synthetic And Matt King,16,tech house
Lee Van Dowski And Agnes,11,tech house
Alex And Filip. Maxell,16,tech house
ALXMONTT,1,tech house
Steve Pettifer,6,tech house
Bagagee Viphex13 & Guy Dahan,7,tech house
PAK VAK,11,tech house
DJ Meals,1,deep house
DJ Meals,1,tech house
DJ Anton Guzalo,2,deep house
DJ Anton Guzalo,2,tech house
Kirill Bronski,4,tech house
Billuks & Chris Weber,11,deep house
Billuks & Chris Weber,11,tech house
Denis Kovalev + Dmitry Kovalev,1,tech house
P3JK,1,tech house
Graphit,11,tech house
Brendan LaBonte,3,tech house
DJ NoSta,8,tech house
ZaBong,7,tech house
DJ Gaggy,4,tech house
Gennaro La Fosse,12,tech house
Eu Bolos & Rafa Ristallo,9,deep house
Eu Bolos & Rafa Ristallo,9,tech house
WiseGuys from Lisbon,4,tech house
Mie Tamai,3,tech house
Damohl33,11,tech house
Thomas diSapia,18,tech house
Martin Eyerer & Nudisco,5,tech house
Stufenlos,9,tech house
Turgay Avcioglu And Mark Ullrich,10,tech house
an on bast & joana,5,tech house
MissB DJ,4,tech house
der Lustige,3,tech house
Krystian Shek and Laila Abu Er Rub,17,tech house
leafymind,2,tech house
Alan Wolfr,3,tech house
Eric Prydz presents Cirez D,17,tech house
Sage Armstrong & Victor Escobar,8,tech house
Lee D'Mellow,5,tech house
George Silvers,2,tech house
David Perez (Italy),5,tech house
Sandro Lorini,1,deep house
Sandro Lorini,1,tech house
Denied & Sunju Hargun,5,deep house
Denied & Sunju Hargun,5,tech house
Alex Brakale,9,deep house
Alex Brakale,9,tech house
Fingerplay,4,deep house
Fingerplay,4,tech house
Serious Stella,8,tech house
Guan Mito,14,tech house
Felipe Pernett,14,tech house
Ivan Pika,14,tech house
Hawker (DJ),10,tech house
Sergio Koleko,16,tech house
FREQNOIZ,10,tech house
"Sidney Samson, Lady Bee",7,tech house
Fatboy Slim vs. Santana,1,tech house
Andrew Technique and Sonik,12,tech house
IIaZiTif4iC,8,tech house
Alex.Swan,8,tech house
India Beat,11,tech house
Le Louche & Mehlor,7,tech house
Keim-Label,3,deep house
Keim-Label,3,tech house
Florian Kruse & Nils Numberg,7,tech house
Conte Mascetti,6,tech house
"George Morel, SPJ",1,tech house
Naka G,7,tech house
Daniele Tignino & Carel,12,tech house
Colm m,2,tech house
Neshproject & Vincent Price,10,tech house
Gloriaa,4,tech house
Hard Fi (Seb.Ingrosso Rmx),1,tech house
"Hardfloor, Yello",5,tech house
Dennis Demens & Gorc,7,deep house
Dennis Demens & Gorc,7,tech house
Luis MF & Johann Smog,5,tech house
Peter Grove,12,tech house
"George G., Livio & Roby",4,tech house
Usher vs. Benny Benassi,3,tech house
Libra Rec...,6,deep house
Libra Rec...,6,tech house
Faderfukers,5,deep house
Faderfukers,5,tech house
"Max J, Cooockies",6,tech house
DJ Secret Simba,9,tech house
Timo Volzmann,14,tech house
Poolhaus & SELCO,6,tech house
Janbaz - MRI,8,tech house
Danilo Dvalmont,1,tech house
Slavarъ,2,deep house
Slavarъ,2,tech house
DJ AffonsoK,7,tech house
Dave Coker aka Smart Alex,6,tech house
Chino Carabajal,6,tech house
dj mr.gil,6,tech house
Giuseppe Catalano,7,tech house
Mr. Laki,4,deep house
Mr. Laki,4,tech house
dOKTORANDOm,5,tech house
"The Hacker / Millimetric, David Carretta",5,tech house
John Dahlback ft Elodie,5,tech house
subbz2k,3,deep house
subbz2k,3,tech house
Oilén Maze,4,tech house
Cinortele vs Marcelo Marques,1,tech house
Fanfarossa,14,tech house
Minkoff,5,deep house
Minkoff,5,tech house
Steve Toon,15,tech house
DJ Jimmy B.,1,tech house
RA.208,8,tech house
Uusikartano,6,tech house
Ze Fronks,2,tech house
DjKIDA,2,tech house
Chuckie & Hardwell Ft. Ambush,5,tech house
KuKi.W,14,tech house
E-Ronic,9,tech house
01 Chance Jumpers,9,deep house
01 Chance Jumpers,9,tech house
DJ Jimmy B,9,tech house
Timmy S. & JB,8,tech house
Leland McWilliams & Elvir Gazic,14,deep house
Leland McWilliams & Elvir Gazic,14,tech house
joss.dj,7,deep house
joss.dj,7,tech house
Timmy Vegas & Bad Lay Dee,3,tech house
Gon3r,10,tech house
Miss Elainius,12,tech house
Binary & Durden Vs Linus Quick,8,tech house
DJ Nique & Rees Urban,3,tech house
Patrick Akutakustik,3,deep house
Patrick Akutakustik,3,tech house
Thiemo Lenz,5,tech house
Ben Walsh & Alex Kravitz,1,tech house
X-cLuSsive,4,tech house
Sasha Sunderz,1,tech house
Cristian Baron & Lucifer Lopez,7,tech house
Squidfunk,4,tech house
DJ Laurent F,6,tech house
Roberto Natalini,3,tech house
Electrochemie,8,tech house
"Nicolas Ojesto, Gabriel Cubero",10,tech house
Segaki,1,deep house
Segaki,1,tech house
88.3 Centreforce Radio DAB+,1,tech house
Darpa & Little T,9,tech house
Alessandro Cerri,1,tech house
Jason Prime,7,tech house
Luciæn,2,deep house
Luciæn,2,tech house
Index 1,5,tech house
Guyvoronsky,4,tech house
Andy Catana & Christopher Groove,2,deep house
Andy Catana & Christopher Groove,2,tech house
Cœlome,2,tech house
Dj Ninoele,8,tech house
Mirco Cardella,4,tech house
Luthier & Rodrigo Lisboa,10,tech house
Paolo Driver & Alberto Bof,11,tech house
Holger Flinsch & Holger Nielsen,2,tech house
Funkbrainer & Florian Tiack,9,tech house
Enzo Tedeschi ft. Fay Saphirah,6,tech house
Alen & Adam,4,deep house
Alen & Adam,4,tech house
Ruly Moll,7,deep house
Ruly Moll,7,tech house
Bloody Nity,4,tech house
A Dios & D Nols,1,tech house
Welldone & Adoo,5,tech house
Circle Theory,2,deep house
Circle Theory,2,tech house
djMARS,6,deep house
djMARS,6,tech house
Oilen Maze,5,tech house
"La Fraicheur, Lila D.",1,tech house
Soulsine,11,deep house
Soulsine,11,tech house
Markus Schulz Ft Khaz,6,tech house
Lin'off,13,tech house
Behling. & Simpson,10,tech house
DkA & Vinz Cent,7,tech house
GLITTERڭليثر٥٥,6,tech house
Reina Cartello,9,tech house
Hairy Claw,7,tech house
David Pelvis,3,deep house
David Pelvis,3,tech house
K.T.I.T.,6,tech house
Emmanuel Heinstein,3,tech house
Felony Buddha,11,deep house
Felony Buddha,11,tech house
Henritech,3,tech house
N.O.O.D. & Freakdub,5,tech house
ELLE_,3,tech house
Jose Checa,7,deep house
Jose Checa,7,tech house
"Claude VonStroke, Christian Martin",7,tech house
MrVonFetysz,5,tech house
David Penn ft. Max C,1,tech house
Digital Rhythms Feat Zarem D'oriotto,5,tech house
bass13 as 3mpty,11,tech house
Daniel Mes,1,deep house
Daniel Mes,1,tech house
Dimitri Van Doorn,5,tech house
www.houseelements.blogspot.com  Format:B,4,tech house
Roberto Fuego,11,tech house
Slice-o-Matic,4,tech house
DJ µs!k,1,deep house
DJ µs!k,1,tech house
Gabriel Spenser,8,tech house
Fernando Sanz & Cesar Martinez,6,tech house
Lukas Meza,1,tech house
ONИO BOOMSTRA,6,deep house
ONИO BOOMSTRA,6,tech house
Nicolas Dales,6,tech house
Shiryaev,4,deep house
Shiryaev,4,tech house
Dj Jean'D Arm,6,deep house
Dj Jean'D Arm,6,tech house
Marc Cotterell feat. Susannah,9,deep house
Marc Cotterell feat. Susannah,9,tech house
Filipe Costa Dj,2,tech house
JAHKEVZ,1,tech house
La Agence De Roseline,2,deep house
La Agence De Roseline,2,tech house
Pryda Vs Akon,8,tech house
Stefano Vidali,8,tech house
Murat Hizan,1,deep house
Murat Hizan,1,tech house
marlon meggs,4,deep house
marlon meggs,4,tech house
"Firebeatz, JoeySuki",5,tech house
EINZELKIND vs MEAT,4,tech house
Groovologic Records,2,tech house
Dario LC & Alessandro Sensini,2,deep house
Dario LC & Alessandro Sensini,2,tech house
loadbabe,1,deep house
loadbabe,1,tech house
Sebastién Léger,2,tech house
Jean Batidas,2,deep house
Jean Batidas,2,tech house
"HOSKA, Mike",3,tech house
Christopher Miel,2,tech house
Stanlie Diaz & Severym Clain,7,tech house
Se ries:17,13,tech house
Weisberg,4,tech house
Lucca and Christian Fischer,2,tech house
Adam  Twelve  Mike Vell,5,tech house
Pelzique feat. INXS,8,tech house
Johna WU,7,tech house
Joe Red & Stevens Santana,3,tech house
"Ruslan Rebell, DJ Cliff",2,tech house
AndyVica,1,deep house
AndyVica,1,tech house
Louis Napoletani,6,tech house
Abflex,1,tech house
A1 Bassline & Bobby Champs,2,tech house
Alex Henning[minimalbetyarok.blogspot.com],3,tech house
The Creamy Riders,8,tech house
Deni S.,8,tech house
Stavostrand and Skugge,7,tech house
Fred Elago,7,tech house
Paco Buggin & Zhio,6,tech house
"Colors, De Loren",6,tech house
Pearly Punch,1,tech house
Thomas Schumacher - Kickschool 79,13,tech house
Tommyvita & Emanuele Jacopo,5,tech house
tebler,9,tech house
idofrumkin,4,deep house
idofrumkin,4,tech house
Gringos/Gringo Bob,1,tech house
DJ Tono Gomezz,7,tech house
Pako Tejero,3,deep house
Pako Tejero,3,tech house
Dirty Claps,2,deep house
Dirty Claps,2,tech house
Men-T Underground,1,deep house
Men-T Underground,1,tech house
NBad,4,tech house
Screech & Harry Seldom,1,tech house
Alcatraz / Paul Woolford Pres. Bobby Peru,7,tech house
Dilby & Midnight City,2,tech house
Telepopmusk,7,tech house
DJ RICHY and NICK VILARIBOV,2,tech house
Vladimir Fashion,1,tech house
Deep Martian,1,deep house
Deep Martian,1,tech house
Marco Corola,3,tech house
Dj Boris-R,4,deep house
Dj Boris-R,4,tech house
Chris Rawles & Brockenspiel,4,tech house
Dollar Egg,3,tech house
Dj Linden C,3,deep house
Dj Linden C,3,tech house
booya & Snake Sedrick,1,deep house
booya & Snake Sedrick,1,tech house
Audio-Movement,4,tech house
DJ Ana Nikolić,1,deep house
DJ Ana Nikolić,1,tech house
Alexander Kowalski feat. Raz O,3,tech house
Dreher and Smart,5,tech house
Cristian Viviano & Adriano Filippucci,5,tech house
GFD & Funk E,2,tech house
Juce & Ivan Deyanov,5,tech house
The Analogue Cops And Blawan,2,tech house
"Solomun, GebrÃπder Ton",7,tech house
Thank Tang,1,tech house
Valike,6,tech house
Kian MC,6,deep house
Kian MC,6,tech house
Leechi Alexej,4,tech house
Erwin Caffé,4,tech house
Simon Marincic,2,tech house
Ramiro Lopez Feat. Rene Armenta,7,tech house
"dj Vinyl [out of control,e-booking]",2,tech house
"Luciano, Thomas Melchior",3,tech house
BomberX,6,tech house
Gus gudno,4,tech house
Okta House,3,tech house
Eposito & Nadje,2,tech house
Hardwose,4,tech house
Davide And Pedro,9,tech house
Terry Claim,2,deep house
Terry Claim,2,tech house
Mr Whobble,8,tech house
"Caruso, Kenny Ground ft. Toto La Momposina",1,tech house
Ian O' Donovan,4,tech house
Dj Dann Tabarez,1,tech house
Impregacorn,2,tech house
Ainsworth & Revered,5,tech house
Ang'Hell,4,tech house
The Cracktroz Sound,5,tech house
Fekal Family feat. Jarin Sud,3,tech house
"Alex D'Elia, Nihil Young",4,tech house
Guy Bastien,1,tech house
Le Crunch,2,tech house
Xarish & Epicaro,2,tech house
Seth Troxler and Matthew Dear,2,tech house
John Tejada & Qzen,2,tech house
Brothers Incognito @,10,tech house
Redondo & Sideburn Ft Mc Chase,5,tech house
DJ Kortes,3,tech house
Chrome & Chief,4,tech house
Dj Vitaliy Kravetz,4,tech house
Mark-Henning & Jug,1,tech house
Gareth Bevan,2,tech house
Sergio Bogdan,1,deep house
Sergio Bogdan,1,tech house
Mircotrauma,2,tech house
Accadian,5,tech house
Dj MiniMax,3,tech house
djrubetz,6,tech house
DJ T feat. Dave Aju,3,deep house
DJ T feat. Dave Aju,3,tech house
Julian Gray & BlindSpider,5,tech house
erald bardheti,4,tech house
C2Pontus,1,tech house
DJ Cyanea,1,deep house
DJ Cyanea,1,tech house
Jean D'arm,2,deep house
Jean D'arm,2,tech house
Monkei Tryangal,3,tech house
FREE DOWNLOAD : Anni Elea,2,deep house
FREE DOWNLOAD : Anni Elea,2,tech house
John Tejada Feat Nicolette,2,tech house
Apollo Of Minneapolis,7,tech house
Sergio Parrado & Marco Effe,1,tech house
Chris Kaeser Feat. Red Nose And Max'C,1,tech house
Dreher & S.mart,1,tech house
Duplex100,3,tech house
APER7URE & 5haus,4,tech house
Ognjen Savija,6,tech house
Davide Squillace & ﻿Philip Bader,1,tech house
Twisted Syndicate,5,tech house
Shartex,3,deep house
Shartex,3,tech house
Nadastorm,3,tech house
Lee Monado,2,tech house
Pirupa and Pigi,4,tech house
Tarken,2,tech house
Veerus & Maxie Devine pres Megatonic Boys,4,tech house
Mixed By Kostik,3,tech house
DJ Roster And Sammy Peralta,4,tech house
Ben0Z,1,tech house
The Mad Monkz,2,deep house
The Mad Monkz,2,tech house
Rovat & Sid,4,tech house
Terry Mullan July/August 2007,4,tech house
Laddy M,4,tech house
DJ I-G,7,deep house
DJ I-G,7,tech house
Liminalism & Rei Taak,3,tech house
Dj L`loka,1,deep house
Dj L`loka,1,tech house
steve kallay vs phillip noyce,3,tech house
Absolute Dope,1,tech house
Analog People In A Digital World vs Tim Deluxe ft Sam Obernik,2,tech house
Addy Van Der Zwan & Koen Groeneveld,4,tech house
efka_,2,tech house
Green Effekt,6,deep house
Green Effekt,6,tech house
Forteba  Feat. From P60  &  Virag,4,deep house
Forteba  Feat. From P60  &  Virag,4,tech house
"Andreas Henneberg, Simon2",2,tech house
Fedrico Epis,3,tech house
djeveryday,5,tech house
"Emanuel, McCall & Jamesie",2,tech house
Kümbia Korrupters,7,tech house
PDub & The M Vibrator,4,tech house
Florian Götter,2,tech house
"Boghosian, Torquato",3,deep house
"Boghosian, Torquato",3,tech house
Lord Bayron,6,tech house
DGL.Co,5,deep house
DGL.Co,5,tech house
DJ Gemma Furbank,3,deep house
DJ Gemma Furbank,3,tech house
Niggemann & Poppcke,3,deep house
Niggemann & Poppcke,3,tech house
tranceatlanticoâ¯,5,tech house
Chlass,2,deep house
Chlass,2,tech house
Miss Melody & Abel Ramos,1,tech house
Dave Rose & Alexei & Carlos Kinn,4,tech house
Madox & John Acquaviva feat. Tommie Sunshine,5,tech house
Кира Счастливый,2,deep house
Кира Счастливый,2,tech house
"Houseshaker, Alexander",6,tech house
"Mathias Kaden , Mathimidori & Pi-GE",1,tech house
dj_Anna_Lee_Club,5,tech house
Bruno Sox & Stivo,5,tech house
Club Parking,1,tech house
DJ QUEEN ESTERE,2,tech house
Jasper Cruz,1,tech house
Francesco Pasquale,2,tech house
"Sasha Feat. Kastis Torrau , Donatello",1,deep house
"Sasha Feat. Kastis Torrau , Donatello",1,tech house
DJ Vinyla,2,tech house
Aswin Sivaraman,2,deep house
Aswin Sivaraman,2,tech house
Jay Hyme,2,tech house
Mic Mills & Roy G,1,deep house
Mic Mills & Roy G,1,tech house
AN_STEF,4,deep house
AN_STEF,4,tech house
J.D.M,3,deep house
J.D.M,3,tech house
Zoran Pernjakovic,1,tech house
houseofmp3.ru,2,tech house
Christian Cambas & Umek,1,tech house
Alican Soner,5,tech house
"Dario Nunez, Hinojosa & Zambrano",5,tech house
djcrossula,5,tech house
Sven Vath - Cocoon Classics Mix (June 2009),3,tech house
A:R.A.S.,1,deep house
A:R.A.S.,1,tech house
The Ubmined,6,tech house
Koen Groeneveld and Addy van der Zwan,1,tech house
Dani Casarano & Felipe Valenzue,1,tech house
Ando San & Ketimo,2,tech house
Eddy Bjorg,4,tech house
Deas and Lubica,1,tech house
Mdevelopment,2,deep house
Mdevelopment,2,tech house
"Solee, Joxe",1,tech house
HILOCO,3,deep house
HILOCO,3,tech house
Detroit Grand Pubahs and Frankie Bones,2,tech house
DJ Irwan ft Lil Wayne,2,tech house
"John Acquaviva, Pierce",3,tech house
Adriano Filipucci,1,tech house
Die and Interface ft. William Cartwright,2,tech house
el furia tropikal,2,tech house
Ozgur Can & Dumb Dan,3,tech house
Martin Eyerer and Anthony Coll,1,tech house
Dario Cardone,2,tech house
New Funk Theory,2,tech house
that gourmet shit,2,tech house
Tpulse,3,tech house
Steve Smooth feat. Luvli,3,tech house
Aki Bergen Vs J Valencia And Johan Dresser,3,tech house
Joules Alexander & White Resonance,5,tech house
MinimaxaMusic,3,deep house
MinimaxaMusic,3,tech house
Anthony Papa,2,tech house
4TRAXX,5,tech house
Dohr And Mangold,1,tech house
Martin Eyerer and Oliver Klein,2,tech house
David Herrero & Oscar Barila,1,deep house
David Herrero & Oscar Barila,1,tech house
Miss Bugatti,1,tech house
Mike Technic,3,deep house
Mike Technic,3,tech house
djtommii,5,tech house
Hansi Ruting & Federico Giust,3,tech house
Aneada,3,deep house
Aneada,3,tech house
Dj Marc Stone,4,tech house
Nathan Fake & Beloved,1,tech house
6 X 6,2,tech house
Project Sunfire,2,tech house
MM Minimano,3,tech house
DJ DJIX,2,tech house
Pixel / Larionov,1,deep house
Pixel / Larionov,1,tech house
David Solowit,3,tech house
"Steph Highland, States Alkemist",2,tech house
Zoë Xenia,1,tech house
computerboy eniac,1,tech house
DJ Travis Troy,4,tech house
X.O.A & Wayward,2,deep house
X.O.A & Wayward,2,tech house
huner lauhas,2,tech house
Ma No,1,tech house
Martin Begley & Ali Wilson,1,tech house
Dasha_Freak,4,tech house
T_Spice,6,tech house
Chernichenko,1,tech house
Dee-La & Felusch,2,tech house
Alex Celler & Alessio Mereu,1,tech house
TRIDV SOLO,3,deep house
TRIDV SOLO,3,tech house
Dario Nunez & David Medina,1,tech house
Miko-Lynn,1,tech house
Dj SergiS,1,tech house
Knaughty,2,tech house
Markomas & German Valley,1,deep house
Markomas & German Valley,1,tech house
Andrey Golomin,2,tech house
"Bea Tricks , Beatmaster G",1,tech house
Liquido da Bass,2,tech house
haZy pRo,4,tech house
Deepvibez,1,deep house
Deepvibez,1,tech house
Mike Wall & Oliver Markreich,3,tech house
Bobby Peru & Darius Syrossian,2,tech house
Ozgur Can & AGS feat. Max Lodin,1,tech house
"DJ Disciple, Dru Hepkins",1,tech house
R Play,1,tech house
DJ Yellow & Alain Ho,1,tech house
Dan Berkson & James What FeatR,3,tech house
Sp@ce C@detz,2,tech house
Dual Side project,3,tech house
Donny Lisle,1,tech house
Mike Omega,4,tech house
Chris_Palmer,2,tech house
Generise,3,deep house
Generise,3,tech house
Mihalis Safras & NoiDoi,2,tech house
Jon Cutler Featuring E,2,tech house
"Martin Eyerer, Stephan Hinz",2,tech house
Jean Thibaut,2,deep house
Jean Thibaut,2,tech house
Duty_Cycle,4,deep house
Duty_Cycle,4,tech house
Amir And Butch,1,tech house
Tricksi,2,tech house
Time Machine   BR,3,tech house
sebastian leger and chris lak,3,tech house
Didier Sinclair and DJ Chris P,2,tech house
Matt Tolfrey & Inxec,2,tech house
"Star, ITO",1,tech house
Hernan_Cattaneo,2,tech house
Waking Water & Ozgur Ozkan,2,deep house
Waking Water & Ozgur Ozkan,2,tech house
Gorgij Park Entertainment,1,deep house
Gorgij Park Entertainment,1,tech house
LowKiss and Morgan Belbruno (LowKiss Main Room Mix),2,tech house
Mark Knight & D.Ramirez Vs Underworld,2,tech house
Stcik Man,1,deep house
Stcik Man,1,tech house
Dj Fhilthy Phill,4,tech house
Rene Amesz And Peter Gelderblom,2,deep house
Rene Amesz And Peter Gelderblom,2,tech house
Florian Grouvel,3,tech house
Mike Polar & Echonomist,2,tech house
Robaq Wruhme & Wighnomy Brothers,1,tech house
Dj BeatsPoint,3,tech house
Darren Hayes feat. Amiel,2,tech house
